GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
10772        1   23964347   23980463   1353   1353      75  372867     -0.90354      0.81688   0.00017128            0
127294       1   24056041   24112175   3379   3379     217  372867     -0.75457      0.77475   0.00053913            0
58985        1   24119771   24143285   1005   1005      39  372867     -0.22747      0.58997   9.7571e-05            0
163702       1   24154157   24187275    816    816      54  372867     -0.57805      0.71839   0.00012764            0
57822        1   24319322   24364482   1726   1726      89  372867      -1.0816      0.86028   0.00020044            0
90529        1   24356999   24415497    894    894      56  372867     -0.13167      0.55238   0.00014472            0
57185        1   24413674   24472983   1392   1392      98  372867      0.63934       0.2613   0.00028569   2.2888e-05
11123        1   24502351   24537020    402    402      17  372867      -2.5843      0.99512   1.5218e-05            0
400746       1   24556076   24609328    254    254      11  372867       0.5245      0.29997   3.4595e-05    5.126e-06
10250        1   24643012   24673281   1825   1825      70  372867     -0.37896      0.64764   0.00017425            0
25932        1   24745269   24844324    517    517      20  372867     -0.87278      0.80861   3.8672e-05            0
864          1   24899511   24965157   1053   1053      41  372867       1.6311     0.051434    0.0001523   4.2319e-05
25949        1   25222276   25232522    568    568      22  372867      -0.2706      0.60665   5.2626e-05            0
57035        1   25242249   25267915    866    866      56  372867       1.2005      0.11498   0.00018486    3.469e-05
6007         1   25272393   25330445    753    753      30  372867     -0.70655      0.76008   6.5068e-05            0
23585        1   25338298   25362361    377    377      16  372867      0.70997      0.23886   5.2561e-05    9.656e-06
6006         1   25360659   25430192    888    888      57  372867       1.2793      0.10039   0.00019045   3.7551e-05
55219        1   25430858   25500209    948    948      59  372867      0.82534      0.20459   0.00018157   2.3305e-05
26119        1   25543580   25591287    893    893      56  372867      0.55137      0.29069   0.00016449   1.4305e-05
57134        1   25617468   25786207   1274   1274      93  372867     -0.36841      0.64372   0.00023446            0
57190        1   25800176   25818222   1219   1219      69  372867      0.92572       0.1773   0.00021382   2.8729e-05
56181        1   25819906   25832942    647    647      25  372867      -0.2436      0.59623   6.0827e-05            0
79000        1   25831913   25859458    771    771      52  372867     -0.13007      0.55174   0.00013418            0
164091       1   25861484   25876707    326    326      14  372867       0.3236      0.37312   4.0427e-05    2.861e-06
3925         1   25884186   25906877    700    700      27  372867     -0.37534       0.6463   6.3592e-05            0
5051         1   25959764   25998581    846    846      55  372867     -0.68565      0.75353    0.0001274            0
2134         1   26021741   26036464   1185   1185      69  372867       1.9783     0.023945   0.00025242   6.7413e-05
7780         1   26038022   26046138    853    853      34  372867      0.91733      0.17949   0.00011099   1.9789e-05
105376910    1   26045895   26049057    400    400      16  372867      -1.0568      0.85471   2.7419e-05            0
84676        1   26051304   26067634    803    803      32  372867     0.061025      0.47567   8.5341e-05            0
149420       1   26111165   26125548    236    236      10  372867     -0.45971      0.67714   2.0126e-05            0
79927        1   26159008   26162628    310    310      13  372867    -0.041363       0.5165   3.2549e-05            0
105376887    1   26165313   26169802    232    232      10  372867     -0.84376       0.8006   1.6553e-05            0
51042        1   26169897   26170873    266    266      11  372867      -1.6082       0.9461   1.2524e-05            0
10256        1   26177490   26189884   1478   1478      80  372867       0.7244      0.23441   0.00023817   2.3663e-05
378807       1   26190587   26202542    929    929      36  372867       -1.359      0.91292   6.7381e-05            0
64793        1   26234153   26279038   1234   1234      70  372867      -1.5076      0.93417   0.00014235            0
83442        1   26279722   26281522    298    298      12  372867    -0.053321      0.52126   2.9741e-05            0
91544        1   26282282   26318265   1397   1397      99  372867     -0.97846      0.83608   0.00022864            0
1043         1   26317920   26320523    154    154       7  372867     -0.62415      0.73373   1.1778e-05            0
55057        1   26321859   26354130   2239   2239     153  372867     -0.50563      0.69344   0.00038535            0
257101       1   26361632   26374533    943    943      58  372867     0.022892      0.49087   0.00015443            0
79727        1   26410778   26429728    391    391      16  372867      0.17113      0.43206   4.3722e-05   8.3447e-07
79947        1   26432282   26471306    608    608      24  372867      0.77276      0.21983   7.7797e-05   1.3411e-05
3151         1   26472411   26476642    508    508      20  372867      0.35113      0.36275   5.7923e-05   4.2915e-06
6195         1   26529758   26575030   2045   2045     146  372867     -0.39376      0.65312   0.00037206            0
101928728    1   26692063   26696405    550    550      21  372867     -0.21487      0.58507    5.096e-05            0
8289         1   26696031   26782110   2978   2978     205  372867     -0.70324      0.75905   0.00051078            0
55650        1   26787963   26798403    514    514      20  372867     -0.19222      0.57622   4.8731e-05            0
84243        1   26826710   26855720    791    791      31  372867      -1.4005      0.91931   5.5548e-05            0
2810         1   26863142   26864456    249    249      10  372867     -0.62438      0.73381   1.8535e-05            0
54707        1   26879382   26890378    620    620      24  372867      0.28538      0.38768    6.795e-05   3.5763e-06
63906        1   26890488   26901065    860    860      34  372867     -0.95006      0.82896   7.0214e-05            0
10726        1   26911128   26946871   1018   1018      62  372867      -1.0438      0.85172   0.00013543            0
8431         1   26911484   26914076    317    317      13  372867      0.36375      0.35802   3.8157e-05   3.2783e-06
126695       1   26949556   26960484    489    489      19  372867     0.045545      0.48184   4.9922e-05            0
388610       1   26993667   27000886    382    382      16  372867      -1.5714      0.94196   2.2053e-05            0
115572       1   27005020   27012842    522    522      20  372867       1.1773      0.11954   7.3986e-05   2.0385e-05
6548         1   27098809   27155130   1310   1310      73  372867       1.6708     0.047376   0.00025295   5.7161e-05
23038        1   27234516   27308633   1191   1191      69  372867     -0.66954      0.74843   0.00016309            0
84065        1   27322145   27336400    704    704      28  372867      -1.0961      0.86349   5.3711e-05            0
84958        1   27341992   27353932   1375   1375      53  372867      -0.9315       0.8242   0.00011635            0
9064         1   27355179   27368014   2362   2362     158  372867     -0.17669      0.57012   0.00041361            0
8547         1   27369110   27374825    608    608      24  372867      0.10825       0.4569   6.4587e-05   2.3842e-07
388611       1   27379100   27383333    553    553      22  372867       0.3953      0.34631   6.4413e-05    5.424e-06
2827         1   27392644   27395814    314    314      13  372867     -0.53096      0.70228   2.6545e-05            0
10163        1   27404226   27490187    746    746      52  372867      0.80777      0.20961   0.00016078   2.1279e-05
27245        1   27534245   27604178   1494   1494     103  372867     -0.19018      0.57542   0.00026723            0
