GENE       CHR      START       STOP  NSNPS  NRARE  NPARAM       N        ZSTAT            P          RSQ      RSQ_ADJ
57095        1   23778386   23788232    559    559      22  235812     -0.45318      0.67479   7.8536e-05            0
11313        1   23790785   23795539    640    640      25  235812       1.0416      0.14879   0.00013708   3.1054e-05
2582         1   23795599   23800804    733    733      29  235812       1.0927      0.13726   0.00015843   3.5465e-05
3155         1   23801877   23825459    694    694      27  235812      -1.9067      0.97172     6.29e-05            0
2517         1   23845077   23868369    848    848      53  235812      0.75659      0.22465   0.00025636    3.159e-05
1269         1   23873463   23913327    282    282      12  235812      0.74185      0.22909   6.4586e-05   1.3709e-05
55629        1   23959811   23963462    160    160       7  235812      -1.0326      0.84911   1.4278e-05            0
10772        1   23964347   23980463   1352   1352      75  235812     -0.15271      0.56069   0.00030741            0
127294       1   24056041   24112175   3492   3492     245  235812        1.694     0.045133     0.001203   0.00016421
58985        1   24119771   24143285   1017   1017      62  235812      0.42103      0.33687   0.00028036   1.7405e-05
163702       1   24154157   24187275    826    826      33  235812       0.3617      0.35879   0.00014981   9.8944e-06
57822        1   24319322   24364482   1705   1705     111  235812       1.0918      0.13745   0.00054003    6.932e-05
90529        1   24356999   24415497    927    927      36  235812      0.90038      0.18396   0.00018422   3.1531e-05
57185        1   24413674   24472983   1406   1406      76  235812      0.73169      0.23218   0.00035905   3.6776e-05
11123        1   24502351   24537020    406    406      17  235812     -0.90988      0.81856   4.9573e-05            0
400746       1   24556076   24609328    275    275      11  235812       3.6664     0.000123   0.00015618   0.00010955
10250        1   24643012   24673281   1842   1842     115  235812      0.46717      0.32019   0.00051541   2.7776e-05
25932        1   24745269   24844324    506    506      20  235812      -1.1663      0.87826   5.5043e-05            0
864          1   24899511   24965157   1022   1022      62  235812      0.79241      0.21406   0.00029908    3.618e-05
25949        1   25222276   25232522    587    587      23  235812      0.83326      0.20235   0.00012028   2.2709e-05
57035        1   25242249   25267915    911    911      36  235812       1.0255      0.15256   0.00018937   3.6716e-05
6007         1   25272393   25330445    788    788      31  235812       1.2657      0.10281   0.00017501   4.3511e-05
23585        1   25338298   25362361    349    349      14  235812       2.0029     0.022595   0.00011222   5.2869e-05
6006         1   25360659   25430192    910    910      35  235812      0.68209      0.24759   0.00017087   2.2471e-05
55219        1   25430858   25500209    934    934      37  235812    -0.060823      0.52425    0.0001519            0
26119        1   25543580   25591287    909    909      36  235812       2.3623    0.0090815   0.00025036   9.7692e-05
57134        1   25617468   25786207   1321   1321      95  235812     0.058345      0.47674   0.00040345   5.9605e-07
57190        1   25800176   25818222   1239   1239      70  235812        2.661    0.0038954   0.00044749   0.00015068
56181        1   25819906   25832942    645    645      25  235812     -0.17584      0.56979   9.8101e-05            0
79000        1   25831913   25859458    822    822      54  235812      0.30117      0.38164   0.00023961    1.061e-05
164091       1   25861484   25876707    312    312      13  235812      0.98343       0.1627   7.5761e-05   2.0623e-05
3925         1   25884186   25906877    707    707      28  235812       2.0892     0.018346   0.00019415     7.54e-05
5051         1   25959764   25998581    859    859      34  235812      0.27864      0.39026   0.00015122   7.0333e-06
2134         1   26021741   26036464   1245   1245      70  235812       1.5992     0.054884   0.00038119     8.44e-05
7780         1   26038022   26046138    857    857      34  235812      0.65857      0.25509   0.00016537   2.1219e-05
105376910    1   26045895   26049057    433    433      17  235812      0.23027      0.40894   7.4999e-05   2.9206e-06
84676        1   26051304   26067634    837    837      33  235812      0.94986      0.17109   0.00017206   3.2127e-05
149420       1   26111165   26125548    216    216       9  235812      0.43221      0.33279   4.3349e-05   5.1856e-06
79927        1   26159008   26162628    324    324      13  235812      0.85299      0.19683   7.2322e-05   1.7166e-05
105376887    1   26165313   26169802    241    241      10  235812      -1.5722      0.94205   1.7447e-05            0
51042        1   26169897   26170873    287    287      12  235812      -1.5517      0.93963   2.3277e-05            0
10256        1   26177490   26189884   1518   1518     103  235812      0.26979      0.39366   0.00045053   1.3709e-05
378807       1   26190587   26202542    958    958      37  235812     -0.24382      0.59631   0.00014546            0
64793        1   26234153   26279038   1231   1231      70  235812      -0.5239      0.69983   0.00026866            0
83442        1   26279722   26281522    306    306      13  235812      -1.0257      0.84749   3.3671e-05            0
91544        1   26282282   26318265   1453   1453      79  235812      0.48405      0.31418   0.00035853   2.3544e-05
1043         1   26317920   26320523    149    149       6  235812      -2.2059       0.9863   4.1624e-06            0
55057        1   26321859   26354130   2352   2352     157  235812       1.6052      0.05422   0.00079063   0.00012493
257101       1   26361632   26374533   1007   1007      39  235812     -0.96939      0.83382   0.00012923            0
79727        1   26410778   26429728    390    390      16  235812      0.36745      0.35664   7.4029e-05   6.1393e-06
79947        1   26432282   26471306    601    601      24  235812      -1.2191       0.8886    6.779e-05            0
3151         1   26472411   26476642    502    502      20  235812    -0.023872      0.50952   8.1378e-05            0
6195         1   26529758   26575030   2086   2086     124  235812      0.86401      0.19379   0.00058265   5.6803e-05
101928728    1   26692063   26696405    519    519      20  235812       1.0304      0.15141   0.00011217   2.7359e-05
8289         1   26696031   26782110   2980   2980     204  235812      0.63709      0.26203   0.00091787    5.281e-05
55650        1   26787963   26798403    506    506      20  235812      -0.2305      0.59115   7.6092e-05            0
84243        1   26826710   26855720    800    800      31  235812      -1.2194      0.88865   9.2525e-05            0
2810         1   26863142   26864456    247    247      10  235812     -0.26623      0.60497   3.4963e-05            0
54707        1   26879382   26890378    629    629      25  235812     0.054264      0.47836   0.00010481            0
63906        1   26890488   26901065    871    871      56  235812     -0.97515      0.83526   0.00019385            0
10726        1   26911128   26946871   1060   1060      64  235812     -0.52477      0.70013   0.00024433            0
8431         1   26911484   26914076    327    327      14  235812     -0.10593      0.54218   5.4289e-05            0
126695       1   26949556   26960484    504    504      20  235812     -0.66178      0.74594   6.5815e-05            0
388610       1   26993667   27000886    399    399      16  235812     0.095967      0.46177   6.7318e-05            0
115572       1   27005020   27012842    528    528      21  235812     -0.12315      0.54901   8.2966e-05            0
6548         1   27098809   27155130   1322   1322      95  235812      0.99416      0.16007   0.00046073   5.7876e-05
23038        1   27234516   27308633   1204   1204      70  235812      0.25948      0.39763   0.00030716   1.0312e-05
84065        1   27322145   27336400    724    724      51  235812      0.86202      0.19434   0.00025222   3.5942e-05
84958        1   27341992   27353932   1355   1355      75  235812      0.18999      0.42466   0.00032515    7.093e-06
9064         1   27355179   27368014   2456   2456     162  235812      0.75708       0.2245   0.00074343   5.6505e-05
8547         1   27369110   27374825    641    641      25  235812        1.111      0.13328   0.00013957   3.3557e-05
388611       1   27379100   27383333    571    571      22  235812     -0.90195      0.81646   6.7803e-05            0
2827         1   27392644   27395814    320    320      13  235812      0.18431      0.42689   5.6291e-05   1.1921e-06
10163        1   27404226   27490187    762    762      30  235812       1.4802      0.06941   0.00017876   5.1558e-05
27245        1   27534245   27604178   1481   1481      80  235812      0.44359      0.32867   0.00036067   2.1398e-05
